key,translation,locale
customer.account.shopping_list.price,Preis,de_DE
customer.account.shopping_list.overview.variant,Variant,en_US
customer.account.shopping_list.overview.variant,Produktvariante,de_DE
customer.account.shopping_list.availability,Availability,en_US
customer.account.shopping_list.availability,Verfügbarkeit,de_DE
customer.account.shopping_list.available,Available,en_US
customer.account.shopping_list.available,Verfügbar,de_DE
customer.account.shopping_list.not_available,Currently not available,en_US
customer.account.shopping_list.not_available,Nicht verfügbar,de_DE
customer.account.shopping_list.add-to-cart,Add to Cart,en_US
customer.account.shopping_list.add-to-cart,In den Warenkorb,de_DE
customer.account.shopping_list.empty,Currently there are no items in your shopping list.,en_US
customer.account.shopping_list.empty,Zurzeit ist kein Produkt auf deiner Einkaufsliste.,de_DE
customer.account.shopping_list.add_all_available_to_cart,Add all available products to cart,en_US
customer.account.shopping_list.add_all_available_to_cart,Alle Produkte zum Warenkorb hinzufügen,de_DE
customer.account.shopping_list.print_shopping_list,Print Shopping list,en_US
customer.account.shopping_list.print_shopping_list,Einkaufsliste drucken,de_DE
customer.account.shopping_list.item.not_added,Failed to add product to shopping list.,en_US
customer.account.shopping_list.item.not_added,Hinzufügen zur Einkaufsliste fehlgeschlagen.,de_DE
customer.account.shopping_list.add_item.success,Item has been added to the shopping list.,en_US
customer.account.shopping_list.add_item.success,Artikel wurde der Einkaufsliste hinzugefügt.,de_DE
customer.account.shopping_list.item.remove.success,Product removed successfully.,en_US
customer.account.shopping_list.item.remove.success,Produkt erfolgreich entfernt.,de_DE
customer.account.shopping_list.item.remove.failed,Product was not removed from shopping list.,en_US
customer.account.shopping_list.item.remove.failed,Artikel wurde nicht von der Einkaufsliste entfernt,de_DE
customer.account.shopping_list.updated,Shopping list updated successfully,en_US
customer.account.shopping_list.updated,Einkaufsliste erfolgreich aktualisiert.,de_DE
customer.account.shopping_list.clear.success,Shopping list was successfully cleared.,en_US
customer.account.shopping_list.clear.success,Einkaufsliste wurde erfolgreich gelöscht.,de_DE
customer.account.shopping_list.delete.success,Shopping list deleted successfully.,en_US
customer.account.shopping_list.delete.success,Einkaufsliste erfolgreich gelöscht.,de_DE
customer.account.shopping_list.delete.failed,Shopping list was not deleted.,en_US
customer.account.shopping_list.delete.failed,Einkaufsliste konnte nicht gelöscht.,de_DE
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"You are trying to delete shopping list <a href=""%link%"">%name%</a>",en_US
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"Du versuchst die Einkaufsliste <a href=""%link%"">%name%</a> zu löschen",de_DE
customer.account.shopping_list.delete.warning,Warning,en_US
customer.account.shopping_list.delete.warning,Warnung,de_DE
customer.account.shopping_list.delete.it_belongs_to_follow,It belongs to following,en_US
customer.account.shopping_list.delete.it_belongs_to_follow,Es gehört zu folgenden,de_DE
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,It will be deleted from all of them,en_US
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,Es wird von allen gelöscht,de_DE
customer.account.shopping_list.quantity,Quantity,en_US
customer.account.shopping_list.quantity,Anzahl,de_DE
customer.account.shopping_list.remove,Remove,en_US
customer.account.shopping_list.remove,Löschen,de_DE
validation.not_blank,This value should not be blank.,en_US
validation.not_blank,Dieses Feld sollte nicht leer sein.,de_DE
validation.invalid_date,Date should be in correct format %s.,en_US
validation.invalid_date,Datum sollte im richtigen Format vorliegen %s.,de_DE
validation.address_number,This value is not valid (accepted format e.g.: 12c).,en_US
validation.address_number,Dieser Wert ist nicht gültig (akzeptiertes Format z. B. 12c).,de_DE
validation.zip_code,This field should contain exactly 5 digits.,en_US
validation.zip_code,Dieses Feld sollte genau 5 Ziffern enthalten.,de_DE
validation.min_length,This field must be at least {{ limit }} characters long.,en_US
validation.min_length,Dieses Feld muss mindestens {{ limit }} Zeichen lang sein.,de_DE
validation.max_length.singular,This value is too long. It should have {{ limit }} character or less.,en_US
validation.max_length.singular,Dieser Wert ist zu lang. Es sollte maximal {{ limit }} Zeichen oder weniger haben.,de_DE
validation.max_length.plural,This value is too long. It should have {{ limit }} characters or less.,en_US
validation.max_length.plural,Dieser Wert ist zu lang. Es sollte maximal {{ limit }} Zeichen oder weniger haben.,de_DE
validation.email,This value is not a valid email address.,en_US
validation.email,Dieser Wert ist keine gültige E-Mail-Adresse.,de_DE
validation.choice,This value is not valid,en_US
validation.choice,Dieser Wert ist nicht gültig,de_DE
customer.account.shopping_list.item.added_to_cart.failed,Item was not added to cart.,en_US
customer.account.shopping_list.item.added_to_cart.failed,Produkt konnte nicht in den Warenkorb gelegt werden.,de_DE
customer.account.shopping_list.items.added_to_cart.not_found,There are no products available for adding to cart.,en_US
customer.account.shopping_list.items.added_to_cart.not_found,Es sind keine Produkte zum Hinzufügen in den Warenkorb verfügbar.,de_DE
customer.account.shopping_list.item.added_to_cart,Item added to cart successfully.,en_US
customer.account.shopping_list.item.added_to_cart,Produkt erfolgreich in den Warenkorb gelegt.,de_DE
customer.account.shopping_list.item.added_all_available_to_cart,Available items added to cart successfully.,en_US
customer.account.shopping_list.item.added_all_available_to_cart,Verfügbare Produkte wurden erfolgreich in den Warenkorb gelegt.,de_DE
customer.account.shopping_list.item.added_all_available_to_cart.failed,Not all items are added to cart successfully,en_US
customer.account.shopping_list.item.added_all_available_to_cart.failed,Nicht alle Artikel konnten erfolgreich in den Warenkorb gelegt werden.,de_DE
shopping_list.cart.items_add.failed,Items could not be added to the List,en_US
shopping_list.cart.items_add.failed,Artikel konnten der Liste nicht hinzugefügt werden,de_DE
shopping_list.cart.items_add.success,Items were added to the List,en_US
shopping_list.cart.items_add.success,Artikel wurden zu der Liste hinzugefügt,de_DE
shopping_list.not_applicable,N/A,en_US
shopping_list.not_applicable,N/A,de_DE
shopping_list_add_items_widget.add_to_shopping_list,Add to shopping list,en_US
shopping_list_add_items_widget.add_to_shopping_list,Auf die Merkliste,de_DE
page.detail.add-to-shopping-list,Add to Shopping list,en_US
page.detail.add-to-shopping-list,In die Einkaufsliste,de_DE
cart.add-to-shopping-list,Add to Shopping list,en_US
cart.add-to-shopping-list,In die Einkaufsliste,de_DE
cart.add-to-shopping-list.form,Save cart to a shopping list,en_US
cart.add-to-shopping-list.form,Speichere den Warenkorb in einer Einkaufsliste,de_DE
cart.add-to-shopping-list.form.placeholder,Enter name of a new shopping list,en_US
cart.add-to-shopping-list.form.placeholder,Gebe den Namen einer neuen Einkaufsliste ein,de_DE
cart.add-to-shopping-list.form.add_new,Add new shopping list,en_US
cart.add-to-shopping-list.form.add_new,Neue Einkaufsliste hinzufügen,de_DE
cart.add-to-shopping-list.form.error.empty_name,"Please, enter shopping list name",en_US
cart.add-to-shopping-list.form.error.empty_name,Bitte gebe den Namen der Einkaufsliste ein,de_DE
customer.account.shopping_list.overview.add_shopping_list_to_cart,Add selected shopping lists to cart,en_US
customer.account.shopping_list.overview.add_shopping_list_to_cart,Füge ausgewählte Einkaufslisten zum Warenkorb hinzu,de_DE
customer.account.shopping_list.items.added_to_cart.failed,Items were not added to cart.,en_US
customer.account.shopping_list.items.added_to_cart.failed,Produkte konnten nicht in den Warenkorb gelegt werden.,de_DE
customer.account.shopping_list.items.added_to_cart,Items added to cart successfully.,en_US
customer.account.shopping_list.items.added_to_cart,Produkte erfolgreich in den Warenkorb gelegen.,de_DE
customer.account.shopping_list.add_selected_items_to_cart,Add selected items to cart,en_US
customer.account.shopping_list.add_selected_items_to_cart,Ausgewählte Artikel in den Warenkorb legen,de_DE
customer.account.shopping_list.share.select_company_user,Select customer,en_US
customer.account.shopping_list.share.select_company_user,Wähle den Kunden aus,de_DE
customer.account.shopping_list.share.select_company_business_unit,Select business unit,en_US
customer.account.shopping_list.share.select_company_business_unit,Wähle die Geschäftseinheit aus,de_DE
customer.account.shopping_list.share.select_permission,Select access level,en_US
customer.account.shopping_list.share.select_permission,Wähle die Zugriffsebene aus,de_DE
customer.account.shopping_list.share.error.one_id_required,Please choose either customer or business unit to share the shopping list with,en_US
customer.account.shopping_list.share.error.one_id_required,"Bitte wähle entweder einen Kunden oder eine Geschäftseinheit aus, mit welchem du die Einkaufsliste teilen möchtest.",de_DE
customer.account.shopping_list.share.share_shopping_list_successful,Sharing shopping list was successful,en_US
customer.account.shopping_list.share.share_shopping_list_successful,Einkaufsliste wurde erfolgreich geteilt,de_DE
customer.account.shopping_list.share.share_shopping_list_fail,This shopping list has been shared before with this entity,en_US
customer.account.shopping_list.share.share_shopping_list_fail,Diese Einkaufsliste wurde bereits mit dieser Entität geteilt,de_DE
customer.account.shopping_list.overview.owner,User who created list,en_US
customer.account.shopping_list.overview.owner,"Benutzer, der eine Liste erstellt hat",de_DE
customer.account.shopping_list.error.duplicate_name,A shopping list with the same name already exists.,en_US
customer.account.shopping_list.error.duplicate_name,Eine Einkaufsliste mit dem selben Namen existiert bereits.,de_DE
customer.account.shopping_list.error.cannot_update,Cannot update shopping list.,en_US
customer.account.shopping_list.error.cannot_update,Die Liste konnte nicht aktualisiert werden.,de_DE
jumbotron.smart_watches.link,/en/smart-wearables/smartwatches,en_US
jumbotron.smart_watches.link,/de/smart-wearables/smartwatches,de_DE
jumbotron.smartphones.link,/en/telecom-&-navigation/smartphones,en_US
jumbotron.smartphones.link,/de/telekommunikation-&-navigation/smartphones,de_DE
jumbotron.tablets.link,/en/computers/tablets,en_US
jumbotron.tablets.link,/de/computer/tablets,de_DE
cms-product-group.category.link.text,Explore More,en_US
cms-product-group.category.link.text,Mehr Entdecken,de_DE
camcorders.category.link,/en/cameras-&-camcorders/digital-cameras?,en_US
camcorders.category.link,/de/kameras-&-camcorder/digitale-kameras,de_DE
smartphones.category.link,/en/telecom-&-navigation/smartphones,en_US
smartphones.category.link,/de/telekommunikation-&-navigation/smartphones,de_DE
packaging_unit_type.item.name,Item,en_US
packaging_unit_type.item.name,Stück,de_DE
packaging_unit_type.ring_500.name,"Ring (500m)",en_US
packaging_unit_type.ring_500.name,"Ring (500m)",de_DE
packaging_unit_type.box.name,Box,en_US
packaging_unit_type.box.name,Box,de_DE
packaging_unit_type.palette.name,Palette,en_US
packaging_unit_type.palette.name,Palette,de_DE
packaging_unit_type.giftbox.name,Giftbox,en_US
packaging_unit_type.giftbox.name,Geschenkbox,de_DE
packaging_unit_type.valentines_special.name,"Valentine's special",en_US
packaging_unit_type.valentines_special.name,Valentinstag Geschenkbox,de_DE
packaging_unit_type.pack_20.name,Pack 20,en_US
packaging_unit_type.pack_20.name,Pack 20,de_DE
packaging_unit_type.pack_500.name,Pack 500,en_US
packaging_unit_type.pack_500.name,Pack 500,de_DE
packaging_unit_type.pack_100.name,Pack 100,en_US
packaging_unit_type.pack_100.name,Pack 100,de_DE
packaging_unit_type.pack_mixed.name,Mixed Screws boxes,en_US
packaging_unit_type.pack_mixed.name,Gemischte Schraubenkästen,de_DE
business_on_behalf_widget.no_selected_company,No selected company,en_US
business_on_behalf_widget.no_selected_company,Kein Unternehmen ausgewählt,de_DE
business_on_behalf_widget.change_company_user,Change Company User,en_US
business_on_behalf_widget.change_company_user,Firmenbenutzer Profil ändern,de_DE
company_user.business_on_behalf.error.company_not_active,"You can not select this company user, company is not active.",en_US
company_user.business_on_behalf.error.company_not_active,"Du kannst diesen Firmennutzer nicht auswählen, da die Firma inaktiv ist.",de_DE
company_user.business_on_behalf.error.company_user_invalid,"You can not select this company user, it is invalid.",en_US
company_user.business_on_behalf.error.company_user_invalid,"Du kannst diesen Firmennutzer nicht auswählen, da er ungültig ist.",de_DE
company_user.change_company_user,Change Company User,en_US
company_user.change_company_user,Veränderung Firmennutzer,de_DE
company_user.no_company,No Company,en_US
company_user.no_company,Kein Unternehmen,de_DE
company_user.remember_choice,Remember choice,en_US
company_user.remember_choice,Auswahl speichern,de_DE
company_page.company_user_restricted_message,Regular customers are not allowed to operate on company pages,en_US
company_page.company_user_restricted_message,Normale Kunden dürfen keinen Zugang zu den Unternehmensseiten habe,de_DE
company_page.company_business_unit_restricted_message,You don't have permissions to perform this operation,en_US
company_page.company_business_unit_restricted_message,"Du kannst nicht die notwendigen Rechte, um diesen Vorgang auszuführen.",de_DE
customer.account.print_shopping_list.table.barcode,Barcode,en_US
customer.account.print_shopping_list.table.barcode,Barcode,de_DE
customer.account.print_shopping_list.table.product_sku,Product SKU,en_US
customer.account.print_shopping_list.table.product_sku,Produkt Artikelnummer,de_DE
